chr	start	end
chr12	133180000.0	133195000.0
chr12	133210000.0	133220000.0
chr12	133030000.0	133050000.0
chr12	118370000.0	118375000.0
chr12	118370000.0	118385000.0
chr12	118370000.0	118375000.0
chr12	118370000.0	118380000.0
chr12	118370000.0	118375000.0
chr12	121780000.0	121805000.0
chr12	121790000.0	121805000.0
chr12	121790000.0	121810000.0
chr12	121780000.0	121805000.0
chr12	121790000.0	121805000.0
chr12	121790000.0	121810000.0
chr12	121780000.0	121805000.0
chr12	121790000.0	121805000.0
chr12	121790000.0	121810000.0
chr12	121880000.0	121890000.0
chr12	121780000.0	121805000.0
chr12	122750000.0	122760000.0
chr12	52065000.0	52070000.0
chr12	52045000.0	52085000.0
chr12	52050000.0	52070000.0
chr12	120420000.0	120450000.0
chr12	120420000.0	120450000.0
chr12	120410000.0	120440000.0
chr12	120420000.0	120450000.0
chr12	120425000.0	120440000.0
chr12	120425000.0	120440000.0
chr12	116595000.0	116640000.0
chr12	116515000.0	116550000.0
chr12	116445000.0	116465000.0
chr12	121620000.0	121630000.0
chr12	121620000.0	121630000.0
chr12	121670000.0	121685000.0
chr12	121670000.0	121690000.0
chr12	121670000.0	121675000.0
chr12	63780000.0	63795000.0
chr12	6765000.0	6770000.0
chr12	6760000.0	6770000.0
chr12	8890000.0	8920000.0
chr12	8910000.0	8915000.0
chr12	8890000.0	8920000.0
chr12	51225000.0	51240000.0
chr12	51235000.0	51240000.0
chr12	51340000.0	51350000.0
chr12	4270000.0	4325000.0
chr12	4025000.0	4045000.0
chr12	118370000.0	118385000.0
chr12	118375000.0	118380000.0
chr12	118370000.0	118380000.0
chr12	118370000.0	118385000.0
chr12	8020000.0	8030000.0
chr12	8020000.0	8030000.0
chr12	7950000.0	7970000.0
chr12	7950000.0	7965000.0
chr12	7990000.0	8000000.0
chr12	7990000.0	8000000.0
chr12	7980000.0	8005000.0
chr12	7980000.0	8005000.0
chr12	7950000.0	7970000.0
chr12	52045000.0	52085000.0
chr12	52045000.0	52085000.0
chr12	52050000.0	52070000.0
chr12	52045000.0	52085000.0
chr12	52045000.0	52060000.0
chr12	52055000.0	52060000.0
chr12	52045000.0	52085000.0
chr12	52045000.0	52085000.0
chr12	52080000.0	52085000.0
chr12	133065000.0	133085000.0
chr12	133135000.0	133140000.0
chr12	120380000.0	120390000.0
chr12	120385000.0	120390000.0
chr12	120410000.0	120440000.0
chr12	120425000.0	120440000.0
chr12	120435000.0	120440000.0
chr12	120380000.0	120390000.0
chr12	120410000.0	120440000.0
chr12	64210000.0	64260000.0
chr12	64115000.0	64265000.0
chr12	64220000.0	64225000.0
chr12	64060000.0	64125000.0
chr12	64060000.0	64100000.0
chr12	64025000.0	64035000.0
chr12	64030000.0	64035000.0
chr12	64175000.0	64195000.0
chr12	64115000.0	64265000.0
chr12	64210000.0	64260000.0
chr12	63930000.0	63945000.0
chr12	63935000.0	63960000.0
chr12	64385000.0	64410000.0
chr12	64115000.0	64265000.0
chr12	63935000.0	63960000.0
chr12	64060000.0	64100000.0
chr12	7125000.0	7130000.0
chr12	7125000.0	7130000.0
chr12	50760000.0	50765000.0
chr12	50610000.0	50645000.0
chr12	50660000.0	50680000.0
chr12	50660000.0	50665000.0
chr12	120390000.0	120395000.0
chr12	110395000.0	110405000.0
chr12	110400000.0	110405000.0
chr12	110275000.0	110280000.0
chr12	110395000.0	110405000.0
chr12	122960000.0	122965000.0
chr12	6760000.0	6770000.0
chr12	50165000.0	50170000.0
chr12	20365000.0	20370000.0
chr12	121670000.0	121690000.0
chr12	121620000.0	121630000.0
chr12	121625000.0	121630000.0
chr12	121620000.0	121630000.0
chr12	109315000.0	109320000.0
chr12	109375000.0	109385000.0
chr12	109380000.0	109385000.0
chr12	109380000.0	109405000.0
chr12	109380000.0	109395000.0
chr12	109375000.0	109385000.0
chr12	109305000.0	109310000.0
chr12	99980000.0	99985000.0
chr12	99980000.0	99985000.0
chr12	99980000.0	99985000.0
chr12	99980000.0	99990000.0
chr12	99980000.0	99990000.0
chr12	99980000.0	99990000.0
chr12	99980000.0	99985000.0
chr12	99980000.0	99985000.0
chr12	99980000.0	99985000.0
chr12	109320000.0	109330000.0
chr12	121790000.0	121810000.0
chr12	119385000.0	119430000.0
chr12	119280000.0	119305000.0
chr12	119540000.0	119555000.0
chr12	99980000.0	99990000.0
chr12	99980000.0	99990000.0
chr12	99980000.0	99990000.0
chr12	99985000.0	99990000.0
chr12	99985000.0	99990000.0
chr12	99985000.0	99990000.0
chr12	100140000.0	100145000.0
chr12	100140000.0	100145000.0
chr12	100140000.0	100145000.0
chr12	100140000.0	100145000.0
chr12	100140000.0	100145000.0
chr12	100140000.0	100145000.0
chr12	122965000.0	122975000.0
chr12	116275000.0	116280000.0
chr12	116275000.0	116280000.0
chr12	51035000.0	51040000.0
chr12	122970000.0	122975000.0
chr12	109375000.0	109400000.0
chr12	109380000.0	109405000.0
chr12	109380000.0	109395000.0
chr12	76760000.0	76765000.0
chr12	100195000.0	100200000.0
chr12	100195000.0	100200000.0
chr12	100195000.0	100200000.0
chr12	100195000.0	100205000.0
chr12	100195000.0	100205000.0
chr12	100195000.0	100205000.0
chr12	108730000.0	108735000.0
chr12	109380000.0	109405000.0
chr12	104090000.0	104110000.0
chr12	104090000.0	104110000.0
chr12	121890000.0	121895000.0
chr12	122975000.0	122980000.0
chr12	7115000.0	7120000.0
chr12	7115000.0	7120000.0
chr12	32905000.0	32950000.0
chr12	3250000.0	3285000.0
chr12	109880000.0	109885000.0
chr12	51285000.0	51290000.0
chr12	6645000.0	6655000.0
chr12	110280000.0	110285000.0
chr12	51045000.0	51050000.0
chr12	50170000.0	50175000.0
chr12	8945000.0	8950000.0
chr13	113305000.0	113310000.0
chr13	77695000.0	77700000.0
chr13	77695000.0	77700000.0
chr13	77695000.0	77700000.0
chr13	77695000.0	77700000.0
chr13	31160000.0	31165000.0
chr13	31160000.0	31165000.0
chr13	107865000.0	107870000.0
chr13	107865000.0	107870000.0
chr13	107865000.0	107870000.0
chr13	77705000.0	77715000.0
chr13	77705000.0	77715000.0
chr13	112700000.0	112705000.0
chr13	112690000.0	112695000.0
chr13	21135000.0	21140000.0
chr13	21135000.0	21145000.0
chr13	108885000.0	108905000.0
chr13	21060000.0	21065000.0
chr14	105295000.0	105300000.0
chr14	105295000.0	105300000.0
chr14	105295000.0	105300000.0
chr14	105295000.0	105300000.0
chr14	59020000.0	59135000.0
chr14	59125000.0	59130000.0
chr14	66070000.0	66075000.0
chr14	66110000.0	66115000.0
chr14	66300000.0	66310000.0
chr14	65920000.0	65970000.0
chr14	65920000.0	65970000.0
chr14	65820000.0	65835000.0
chr14	65820000.0	65835000.0
chr14	102170000.0	102175000.0
chr14	102285000.0	102320000.0
chr14	102305000.0	102320000.0
chr14	102305000.0	102330000.0
chr14	102300000.0	102330000.0
chr14	102300000.0	102315000.0
chr14	102305000.0	102325000.0
chr14	102300000.0	102320000.0
chr14	102305000.0	102315000.0
chr14	102310000.0	102315000.0
chr14	102300000.0	102315000.0
chr14	102310000.0	102320000.0
chr14	102285000.0	102320000.0
chr14	102305000.0	102320000.0
chr14	102300000.0	102330000.0
chr14	102300000.0	102315000.0
chr14	102305000.0	102310000.0
chr14	102305000.0	102325000.0
chr14	102300000.0	102320000.0
chr14	102305000.0	102315000.0
chr14	102305000.0	102310000.0
chr14	102285000.0	102320000.0
chr14	102305000.0	102320000.0
chr14	102300000.0	102330000.0
chr14	102305000.0	102325000.0
chr14	102300000.0	102320000.0
chr14	102305000.0	102320000.0
chr14	102310000.0	102320000.0
chr14	102305000.0	102320000.0
chr14	102315000.0	102320000.0
chr14	102285000.0	102320000.0
chr14	102300000.0	102330000.0
chr14	102300000.0	102315000.0
chr14	102300000.0	102320000.0
chr14	102300000.0	102315000.0
chr14	102205000.0	102210000.0
chr14	59460000.0	59465000.0
chr14	59415000.0	59465000.0
chr14	59460000.0	59465000.0
chr14	22915000.0	22920000.0
chr14	59185000.0	59190000.0
chr14	59185000.0	59190000.0
chr14	101960000.0	101965000.0
chr14	101945000.0	101965000.0
chr14	101945000.0	101970000.0
chr14	65410000.0	65415000.0
chr14	65410000.0	65415000.0
chr14	105255000.0	105260000.0
chr14	105255000.0	105260000.0
chr14	35405000.0	35410000.0
chr14	35390000.0	35425000.0
chr14	39785000.0	39790000.0
chr14	59895000.0	59900000.0
chr14	59915000.0	59920000.0
chr14	85530000.0	85535000.0
chr14	85525000.0	85535000.0
chr14	85530000.0	85535000.0
chr14	85530000.0	85535000.0
chr14	85525000.0	85535000.0
chr14	85525000.0	85535000.0
chr14	85530000.0	85535000.0
chr14	39430000.0	39435000.0
chr14	102360000.0	102365000.0
chr14	105485000.0	105495000.0
chr14	59415000.0	59465000.0
chr14	59335000.0	59365000.0
chr14	102300000.0	102330000.0
chr14	104370000.0	104390000.0
chr14	104260000.0	104285000.0
chr14	70900000.0	70910000.0
chr14	70905000.0	70910000.0
chr14	70900000.0	70910000.0
chr14	70965000.0	70975000.0
chr14	70970000.0	70980000.0
chr14	70965000.0	70975000.0
chr14	22885000.0	22905000.0
chr14	22885000.0	22900000.0
chr14	22885000.0	22890000.0
chr14	101945000.0	101965000.0
chr14	101945000.0	101950000.0
chr14	101945000.0	101970000.0
chr14	105485000.0	105495000.0
chr14	105485000.0	105490000.0
chr14	105310000.0	105315000.0
chr14	102515000.0	102520000.0
chr14	102510000.0	102520000.0
chr14	45135000.0	45145000.0
chr14	45135000.0	45145000.0
chr14	22885000.0	22900000.0
chr14	22895000.0	22900000.0
chr14	85525000.0	85535000.0
chr14	85525000.0	85535000.0
chr14	85525000.0	85535000.0
chr14	86055000.0	86065000.0
chr14	70185000.0	70190000.0
chr14	102305000.0	102325000.0
chr14	102305000.0	102325000.0
chr14	70970000.0	70980000.0
chr14	70975000.0	70980000.0
chr14	23030000.0	23035000.0
chr14	23030000.0	23040000.0
chr14	102510000.0	102520000.0
chr14	102510000.0	102515000.0
chr14	102510000.0	102515000.0
chr14	23030000.0	23040000.0
chr14	23030000.0	23040000.0
chr14	23035000.0	23040000.0
chr14	21550000.0	21555000.0
chr14	21485000.0	21490000.0
chr14	22940000.0	22945000.0
chr14	103710000.0	103715000.0
chr14	35400000.0	35405000.0
chr14	45130000.0	45135000.0
chr14	45130000.0	45135000.0
chr14	105000000.0	105005000.0
chr14	105000000.0	105005000.0
chr14	21475000.0	21480000.0
chr14	103725000.0	103730000.0
chr14	22875000.0	22880000.0
chr14	96035000.0	96040000.0
chr14	96245000.0	96265000.0
chr14	22955000.0	22960000.0
chr14	96010000.0	96015000.0
chr14	59870000.0	59875000.0
chr15	44425000.0	44430000.0
chr15	44425000.0	44430000.0
chr15	90935000.0	90940000.0
chr15	90930000.0	90940000.0
chr15	48970000.0	48975000.0
chr15	48970000.0	48975000.0
chr15	90860000.0	90910000.0
chr15	90850000.0	90890000.0
chr15	59495000.0	59500000.0
chr15	92705000.0	92720000.0
chr15	92700000.0	92725000.0
chr15	92390000.0	92395000.0
chr15	92390000.0	92400000.0
chr15	92390000.0	92395000.0
chr15	92390000.0	92400000.0
chr15	92390000.0	92400000.0
chr15	92805000.0	92810000.0
chr15	92880000.0	92885000.0
chr15	92870000.0	92925000.0
chr15	92865000.0	92930000.0
chr15	92870000.0	92920000.0
chr15	92875000.0	92930000.0
chr15	92880000.0	92905000.0
chr15	90860000.0	90910000.0
chr15	90900000.0	90905000.0
chr15	48810000.0	48815000.0
chr15	92870000.0	92925000.0
chr15	92865000.0	92930000.0
chr15	92870000.0	92920000.0
chr15	92875000.0	92930000.0
chr15	92880000.0	92905000.0
chr15	92870000.0	92925000.0
chr15	92865000.0	92930000.0
chr15	92870000.0	92920000.0
chr15	92875000.0	92930000.0
chr15	92880000.0	92905000.0
chr15	92870000.0	92925000.0
chr15	92865000.0	92930000.0
chr15	92870000.0	92920000.0
chr15	92875000.0	92930000.0
chr15	92870000.0	92925000.0
chr15	92870000.0	92920000.0
chr15	37070000.0	37135000.0
chr15	37035000.0	37125000.0
chr15	37075000.0	37115000.0
chr15	37085000.0	37115000.0
chr15	37085000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37085000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37080000.0	37115000.0
chr15	37075000.0	37110000.0
chr15	37095000.0	37105000.0
chr15	37095000.0	37105000.0
chr15	37090000.0	37115000.0
chr15	37095000.0	37105000.0
chr15	37095000.0	37105000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37105000.0
chr15	37095000.0	37105000.0
chr15	37095000.0	37105000.0
chr15	37095000.0	37105000.0
chr15	37070000.0	37135000.0
chr15	37035000.0	37125000.0
chr15	37075000.0	37115000.0
chr15	37085000.0	37115000.0
chr15	37085000.0	37115000.0
chr15	37085000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37085000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37080000.0	37115000.0
chr15	37100000.0	37110000.0
chr15	37100000.0	37110000.0
chr15	37075000.0	37110000.0
chr15	37100000.0	37110000.0
chr15	37100000.0	37110000.0
chr15	37090000.0	37115000.0
chr15	37100000.0	37110000.0
chr15	37100000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37085000.0	37115000.0
chr15	37070000.0	37135000.0
chr15	37035000.0	37125000.0
chr15	37085000.0	37115000.0
chr15	37080000.0	37115000.0
chr15	37070000.0	37135000.0
chr15	37035000.0	37125000.0
chr15	37075000.0	37115000.0
chr15	37085000.0	37115000.0
chr15	37085000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37085000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37080000.0	37115000.0
chr15	37075000.0	37110000.0
chr15	37095000.0	37105000.0
chr15	37095000.0	37105000.0
chr15	37100000.0	37110000.0
chr15	37100000.0	37110000.0
chr15	37090000.0	37115000.0
chr15	37100000.0	37110000.0
chr15	37100000.0	37110000.0
chr15	37095000.0	37105000.0
chr15	37095000.0	37105000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37110000.0
chr15	37095000.0	37105000.0
chr15	37095000.0	37105000.0
chr15	37100000.0	37105000.0
chr15	37100000.0	37105000.0
chr15	37100000.0	37105000.0
chr15	37100000.0	37105000.0
chr15	37075000.0	37115000.0
chr15	37085000.0	37115000.0
chr15	37085000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37095000.0	37115000.0
chr15	37070000.0	37135000.0
chr15	37035000.0	37125000.0
chr15	37070000.0	37135000.0
chr15	92825000.0	92830000.0
chr15	92865000.0	92930000.0
chr15	92875000.0	92930000.0
chr15	92865000.0	92930000.0
chr15	92870000.0	92920000.0
chr15	92875000.0	92930000.0
chr15	92865000.0	92930000.0
chr15	90930000.0	90935000.0
chr15	90930000.0	90940000.0
chr15	90860000.0	90910000.0
chr15	90860000.0	90910000.0
chr15	90850000.0	90890000.0
chr15	37035000.0	37125000.0
chr15	37080000.0	37115000.0
chr15	37035000.0	37125000.0
chr15	43785000.0	43790000.0
chr15	43785000.0	43790000.0
chr15	90850000.0	90890000.0
chr15	92650000.0	92665000.0
chr15	92700000.0	92725000.0
chr15	92785000.0	92790000.0
chr15	92390000.0	92400000.0
chr15	92390000.0	92400000.0
chr15	44285000.0	44290000.0
chr15	44285000.0	44290000.0
chr15	37875000.0	37885000.0
chr15	37875000.0	37900000.0
chr15	37875000.0	37895000.0
chr15	37875000.0	37900000.0
chr15	37875000.0	37895000.0
chr15	49150000.0	49165000.0
chr15	49150000.0	49165000.0
chr15	90865000.0	90870000.0
chr15	48960000.0	48965000.0
chr16	53200000.0	53205000.0
chr16	53155000.0	53170000.0
chr16	53120000.0	53130000.0
chr16	53155000.0	53170000.0
chr16	53155000.0	53160000.0
chr16	68250000.0	68255000.0
chr16	68250000.0	68255000.0
chr16	68515000.0	68520000.0
chr16	68515000.0	68520000.0
chr16	84125000.0	84130000.0
chr16	84125000.0	84130000.0
chr16	84125000.0	84130000.0
chr16	68830000.0	68845000.0
chr16	68840000.0	68845000.0
chr16	68830000.0	68845000.0
chr16	89500000.0	89505000.0
chr16	89500000.0	89505000.0
chr16	89500000.0	89505000.0
chr16	89480000.0	89520000.0
chr16	89480000.0	89520000.0
chr16	89480000.0	89520000.0
chr16	52545000.0	52550000.0
chr16	52540000.0	52550000.0
chr16	52545000.0	52550000.0
chr16	52545000.0	52550000.0
chr16	2995000.0	3000000.0
chr16	2995000.0	3000000.0
chr16	70460000.0	70465000.0
chr16	69420000.0	69425000.0
chr16	69750000.0	69755000.0
chr16	69750000.0	69765000.0
chr16	75280000.0	75285000.0
chr16	19375000.0	19380000.0
chr16	19520000.0	19525000.0
chr16	2155000.0	2160000.0
chr16	2155000.0	2160000.0
chr16	2125000.0	2160000.0
chr16	2140000.0	2160000.0
chr16	2135000.0	2160000.0
chr16	1940000.0	1945000.0
chr16	29920000.0	29925000.0
chr16	30015000.0	30020000.0
chr16	29990000.0	30035000.0
chr16	29960000.0	30050000.0
chr16	30015000.0	30035000.0
chr16	29960000.0	29995000.0
chr16	29960000.0	29965000.0
chr16	29960000.0	29990000.0
chr16	29960000.0	29980000.0
chr16	29960000.0	29990000.0
chr16	29990000.0	30035000.0
chr16	58730000.0	58735000.0
chr16	58495000.0	58520000.0
chr16	58495000.0	58520000.0
chr16	68750000.0	68755000.0
chr16	68750000.0	68755000.0
chr16	81520000.0	81525000.0
chr16	81675000.0	81735000.0
chr16	81610000.0	81660000.0
chr16	81675000.0	81735000.0
chr16	81715000.0	81720000.0
chr16	81690000.0	81700000.0
chr16	81545000.0	81560000.0
chr16	83075000.0	83080000.0
chr16	83075000.0	83080000.0
chr16	2010000.0	2015000.0
chr16	69750000.0	69765000.0
chr16	2135000.0	2155000.0
chr16	2125000.0	2160000.0
chr16	2135000.0	2160000.0
chr16	2135000.0	2150000.0
chr16	2135000.0	2155000.0
chr16	2145000.0	2150000.0
chr16	2145000.0	2150000.0
chr16	2125000.0	2160000.0
chr16	2135000.0	2150000.0
chr16	29990000.0	30035000.0
chr16	30000000.0	30025000.0
chr16	30010000.0	30015000.0
chr16	29995000.0	30025000.0
chr16	30010000.0	30015000.0
chr16	30010000.0	30025000.0
chr16	29990000.0	30035000.0
chr16	29960000.0	30050000.0
chr16	30015000.0	30035000.0
chr16	30000000.0	30025000.0
chr16	29995000.0	30025000.0
chr16	30010000.0	30025000.0
chr16	29990000.0	30035000.0
chr16	29960000.0	30050000.0
chr16	30000000.0	30025000.0
chr16	29960000.0	30050000.0
chr16	29960000.0	30050000.0
chr16	30015000.0	30035000.0
chr16	29960000.0	29990000.0
chr16	89210000.0	89220000.0
chr16	89210000.0	89220000.0
chr16	89210000.0	89220000.0
chr16	89215000.0	89220000.0
chr16	89215000.0	89220000.0
chr16	89215000.0	89220000.0
chr16	89215000.0	89220000.0
chr16	30390000.0	30395000.0
chr16	30390000.0	30395000.0
chr16	30390000.0	30395000.0
chr16	30390000.0	30395000.0
chr16	30390000.0	30395000.0
chr16	30390000.0	30395000.0
chr16	30390000.0	30395000.0
chr16	75620000.0	75625000.0
chr16	2125000.0	2160000.0
chr16	2140000.0	2160000.0
chr16	2135000.0	2160000.0
chr16	2140000.0	2145000.0
chr16	2140000.0	2145000.0
chr16	2140000.0	2145000.0
chr16	58120000.0	58130000.0
chr16	58125000.0	58130000.0
chr16	58125000.0	58135000.0
chr16	58125000.0	58130000.0
chr16	58120000.0	58130000.0
chr16	58000000.0	58005000.0
chr16	58000000.0	58005000.0
chr16	58000000.0	58005000.0
chr16	89555000.0	89565000.0
chr16	89555000.0	89565000.0
chr16	89555000.0	89565000.0
chr16	89555000.0	89565000.0
chr16	89555000.0	89565000.0
chr16	89555000.0	89565000.0
chr16	89480000.0	89520000.0
chr16	89480000.0	89520000.0
chr16	89480000.0	89520000.0
chr16	89490000.0	89510000.0
chr16	89490000.0	89510000.0
chr16	89490000.0	89510000.0
chr16	89490000.0	89510000.0
chr16	89490000.0	89510000.0
chr16	89490000.0	89510000.0
chr16	89485000.0	89510000.0
chr16	89485000.0	89510000.0
chr16	89485000.0	89510000.0
chr16	89480000.0	89520000.0
chr16	89480000.0	89520000.0
chr16	89480000.0	89520000.0
chr16	89490000.0	89510000.0
chr16	89490000.0	89510000.0
chr16	89490000.0	89510000.0
chr16	89490000.0	89495000.0
chr16	89490000.0	89495000.0
chr16	89490000.0	89495000.0
chr16	89490000.0	89510000.0
chr16	89490000.0	89510000.0
chr16	89490000.0	89510000.0
chr16	89485000.0	89495000.0
chr16	89485000.0	89495000.0
chr16	89485000.0	89495000.0
chr16	89485000.0	89510000.0
chr16	89485000.0	89510000.0
chr16	89485000.0	89510000.0
chr16	89555000.0	89565000.0
chr16	89555000.0	89565000.0
chr16	89555000.0	89565000.0
chr16	89555000.0	89560000.0
chr16	89555000.0	89560000.0
chr16	89555000.0	89560000.0
chr16	89480000.0	89520000.0
chr16	89480000.0	89520000.0
chr16	89480000.0	89520000.0
chr16	89485000.0	89490000.0
chr16	89485000.0	89490000.0
chr16	89485000.0	89490000.0
chr16	89485000.0	89490000.0
chr16	89485000.0	89490000.0
chr16	89485000.0	89490000.0
chr16	89485000.0	89495000.0
chr16	89485000.0	89495000.0
chr16	89485000.0	89495000.0
chr16	89485000.0	89510000.0
chr16	89485000.0	89510000.0
chr16	89485000.0	89510000.0
chr16	89480000.0	89520000.0
chr16	89480000.0	89520000.0
chr16	89480000.0	89520000.0
chr16	70710000.0	70720000.0
chr16	70755000.0	70780000.0
chr16	70755000.0	70780000.0
chr16	70760000.0	70775000.0
chr16	89210000.0	89220000.0
chr16	89210000.0	89220000.0
chr16	89210000.0	89220000.0
chr16	89920000.0	89925000.0
chr16	89920000.0	89925000.0
chr16	89920000.0	89925000.0
chr16	89865000.0	89875000.0
chr16	89865000.0	89875000.0
chr16	89865000.0	89875000.0
chr16	89865000.0	89875000.0
chr16	89865000.0	89875000.0
chr16	89865000.0	89875000.0
chr16	89865000.0	89870000.0
chr16	89865000.0	89870000.0
chr16	89865000.0	89870000.0
chr16	69565000.0	69570000.0
chr16	2510000.0	2515000.0
chr16	2510000.0	2515000.0
chr16	67105000.0	67110000.0
chr16	75645000.0	75650000.0
chr16	84610000.0	84635000.0
chr16	84610000.0	84635000.0
chr16	84610000.0	84635000.0
chr16	84615000.0	84620000.0
chr16	84615000.0	84620000.0
chr16	84615000.0	84620000.0
chr16	84615000.0	84620000.0
chr16	84615000.0	84620000.0
chr16	84615000.0	84620000.0
chr16	84610000.0	84635000.0
chr16	84610000.0	84635000.0
chr16	84610000.0	84635000.0
chr16	84610000.0	84635000.0
chr16	84610000.0	84635000.0
chr16	84610000.0	84635000.0
chr16	4270000.0	4275000.0
chr16	69560000.0	69565000.0
chr16	52705000.0	52710000.0
chr16	84645000.0	84650000.0
chr16	84645000.0	84650000.0
chr16	84645000.0	84650000.0
chr16	58125000.0	58135000.0
chr16	52860000.0	52870000.0
chr16	52885000.0	52910000.0
chr16	57635000.0	57640000.0
chr16	68225000.0	68230000.0
chr16	68225000.0	68230000.0
chr16	70655000.0	70660000.0
chr16	84480000.0	84490000.0
chr16	2500000.0	2505000.0
chr16	70520000.0	70525000.0
chr16	67925000.0	67955000.0
chr16	67925000.0	67955000.0
chr16	67885000.0	67900000.0
chr16	67885000.0	67900000.0
chr16	2495000.0	2500000.0
chr16	58750000.0	58755000.0
chr16	68240000.0	68245000.0
chr16	68240000.0	68245000.0
chr17	79790000.0	79815000.0
chr17	79835000.0	79845000.0
chr17	79840000.0	79845000.0
chr17	79840000.0	79845000.0
chr17	79830000.0	79845000.0
chr17	79835000.0	79845000.0
chr17	79830000.0	79845000.0
chr17	80025000.0	80030000.0
chr17	80025000.0	80035000.0
chr17	81950000.0	81955000.0
chr17	81475000.0	81525000.0
chr17	81505000.0	81515000.0
chr17	81480000.0	81525000.0
chr17	81475000.0	81520000.0
chr17	81475000.0	81515000.0
chr17	81505000.0	81515000.0
chr17	81480000.0	81510000.0
chr17	81505000.0	81525000.0
chr17	17830000.0	17895000.0
chr17	17800000.0	17885000.0
chr17	17790000.0	17840000.0
chr17	79985000.0	79995000.0
chr17	79975000.0	80005000.0
chr17	79985000.0	79995000.0
chr17	79975000.0	80000000.0
chr17	79985000.0	79995000.0
chr17	79990000.0	80000000.0
chr17	79975000.0	80005000.0
chr17	79995000.0	80000000.0
chr17	79975000.0	80000000.0
chr17	79990000.0	80000000.0
chr17	79945000.0	79955000.0
chr17	79950000.0	79960000.0
chr17	79950000.0	79955000.0
chr17	79945000.0	79955000.0
chr17	79950000.0	79960000.0
chr17	79945000.0	79955000.0
chr17	79945000.0	79955000.0
chr17	79945000.0	79950000.0
chr17	7545000.0	7550000.0
chr17	7545000.0	7550000.0
chr17	7545000.0	7565000.0
chr17	7200000.0	7220000.0
chr17	7335000.0	7355000.0
chr17	7350000.0	7355000.0
chr17	7200000.0	7220000.0
chr17	7215000.0	7220000.0
chr17	7200000.0	7220000.0
chr17	7200000.0	7205000.0
chr17	7285000.0	7305000.0
chr17	7230000.0	7305000.0
chr17	7280000.0	7300000.0
chr17	7585000.0	7590000.0
chr17	7560000.0	7590000.0
chr17	7285000.0	7305000.0
chr17	7335000.0	7355000.0
chr17	7285000.0	7305000.0
chr17	7230000.0	7305000.0
chr17	17830000.0	17895000.0
chr17	17855000.0	17935000.0
chr17	7475000.0	7480000.0
chr17	17590000.0	17595000.0
chr17	17590000.0	17595000.0
chr17	30830000.0	30835000.0
chr17	79390000.0	79405000.0
chr17	79395000.0	79405000.0
chr17	4930000.0	4935000.0
chr17	81475000.0	81525000.0
chr17	81505000.0	81515000.0
chr17	81480000.0	81525000.0
chr17	81475000.0	81520000.0
chr17	81480000.0	81525000.0
chr17	81510000.0	81515000.0
chr17	81475000.0	81515000.0
chr17	81505000.0	81515000.0
chr17	81505000.0	81525000.0
chr17	81510000.0	81515000.0
chr17	81510000.0	81525000.0
chr17	75195000.0	75210000.0
chr17	75205000.0	75210000.0
chr17	75195000.0	75210000.0
chr17	34980000.0	34985000.0
chr17	7575000.0	7580000.0
chr17	7555000.0	7585000.0
chr17	7575000.0	7580000.0
chr17	7595000.0	7600000.0
chr17	17835000.0	17840000.0
chr17	17970000.0	17975000.0
chr17	17900000.0	17975000.0
chr17	18035000.0	18040000.0
chr17	18025000.0	18045000.0
chr17	17990000.0	18050000.0
chr17	18020000.0	18045000.0
chr17	18035000.0	18040000.0
chr17	18035000.0	18045000.0
chr17	81895000.0	81900000.0
chr17	74860000.0	74865000.0
chr17	74860000.0	74865000.0
chr17	74860000.0	74875000.0
chr17	80925000.0	80930000.0
chr17	80920000.0	81000000.0
chr17	80950000.0	81000000.0
chr17	80920000.0	81000000.0
chr17	80985000.0	80990000.0
chr17	80955000.0	80990000.0
chr17	80950000.0	80990000.0
chr17	80980000.0	80990000.0
chr17	80980000.0	80995000.0
chr17	80985000.0	80990000.0
chr17	80950000.0	81000000.0
chr17	80990000.0	80995000.0
chr17	80980000.0	80995000.0
chr17	80990000.0	80995000.0
chr17	80950000.0	81000000.0
chr17	80955000.0	80990000.0
chr17	80980000.0	80990000.0
